id,first,last,dob,signup,email,signupDurationSeconds,id_type,id_country,nationality,domicile,device,ad_redirect,vpn,creditScore,profit,high,pct_rank,top
4241,Ruthanne,Hane,1957-03-14,2020-02-02,hotmail,254,national_id,France,France,Russia,android,0,0,587,0.84,0,0.0006,0
4425,Aliza,Ward,1965-09-20,2020-06-15,yahoo,785,national_id,Germany,Germany,Russia,ios,1,0,764,22.63,0,0.40475,0
2207,Lindell,McDermott,1987-01-30,2020-05-24,gmail,772,national_id,UK,France,Russia,android,0,0,311,40.95,0,0.6188,1
3922,Stanley,Homenick,1983-09-07,2020-01-25,hotmail,602,drivers_licence,France,UK,Russia,ios,0,0,770,32.0,1,0.53005,0
578,Lilie,Becker,1988-03-21,2020-12-25,hotmail,104,national_id,Germany,Russia,Germany,windows,1,1,304,1.58,0,0.00285,0
2558,Dorian,Feest,1965-10-01,2020-05-07,hotmail,42,national_id,UK,UK,Germany,ios,0,1,661,199.04,1,0.9561,1
3430,Nathanial,Friesen,1998-10-10,2020-09-16,yahoo,223,drivers_licence,Germany,France,France,ios,0,0,586,75.46,1,0.7964,1
1572,Gloria,Bosco,1993-03-23,2020-02-16,hotmail,488,national_id,Russia,Germany,France,android,0,0,580,73.61,0,0.79,1
4971,Emma,Toy,1990-09-10,2020-02-20,gmail,977,drivers_licence,Germany,France,Germany,android,0,0,769,98.91,0,0.8591,1
2873,Osvaldo,Buckridge,1995-07-04,2020-10-12,gmail,531,drivers_licence,Germany,Russia,Russia,android,0,0,806,19.39,0,0.3517,0
3042,Monte,Hessel,1954-04-05,2020-05-13,hotmail,610,national_id,France,Germany,France,ios,0,0,361,37.7,0,0.59035,0
2561,Alana,Abshire,1983-10-24,2020-01-25,hotmail,1057,national_id,Russia,Germany,France,ios,0,0,419,19.06,0,0.3453,0
1249,Vanessa,Beier,1994-04-26,2020-07-10,hotmail,759,national_id,UK,UK,UK,ios,0,0,334,6.15,0,0.077,0
1208,Malissa,Boehm,1991-08-26,2020-06-28,gmail,1139,passport,France,France,UK,ios,1,0,749,28.12,1,0.48325,0
794,Karyme,Ankunding,1975-10-11,2020-07-26,gmail,84,drivers_licence,Germany,France,Russia,ios,1,0,301,54.89,1,0.7158,1
3691,Dalvin,Olson,1996-02-16,2020-10-01,hotmail,1092,drivers_licence,UK,Russia,Germany,ios,0,0,679,22.39,0,0.4009,0
5649,Cecil,Purdy,1947-06-25,2020-01-02,gmail,860,drivers_licence,Germany,Russia,Germany,android,1,0,330,47.73,0,0.67405,1
1061,Essie,Lueilwitz,1993-08-29,2020-03-04,gmail,165,passport,UK,France,Germany,ios,0,0,479,29.33,1,0.4989,0
846,Lu,Gottlieb,1950-01-27,2021-01-01,gmail,535,passport,Russia,Germany,UK,android,0,0,532,34.35,0,0.55575,0
5036,Webster,Leuschke,1959-04-09,2020-12-18,yahoo,640,drivers_licence,Germany,Russia,Russia,windows,1,0,385,4.81,0,0.04875,0
1749,Magdalene,Wuckert,1941-11-22,2020-09-16,yahoo,297,drivers_licence,UK,Russia,UK,ios,1,0,451,78.49,1,0.8073,1
1065,Narcissus,Casper,1949-12-11,2020-08-17,hotmail,1186,passport,France,Germany,Germany,android,0,0,679,56.92,0,0.7272,1
3005,Errol,Lynch,1985-09-28,2020-09-08,yahoo,426,passport,Russia,Russia,Russia,ios,1,1,405,27.75,1,0.4784,0
1315,Zenas,Moen,1957-05-16,2020-10-05,hotmail,887,drivers_licence,France,Germany,France,android,1,0,339,7.79,0,0.1138,0
3845,Zelda,Bartoletti,1963-06-29,2020-11-10,yahoo,318,drivers_licence,France,France,Germany,ios,0,0,344,17.17,1,0.31375,0
1226,Vesta,Torp,1958-04-25,2020-06-25,hotmail,764,passport,France,UK,UK,ios,0,0,818,6.59,1,0.08565,0
1609,Susana,Okuneva,1980-05-22,2020-06-25,yahoo,239,national_id,Germany,UK,Germany,android,0,0,468,9.23,0,0.1501,0
2616,Orson,Swaniawski,1944-10-12,2020-06-30,hotmail,85,passport,Germany,Germany,UK,ios,0,1,596,36.53,1,0.57975,0
5425,Bernetta,Wisozk,1956-07-22,2020-03-18,yahoo,977,passport,France,Germany,Russia,android,1,0,710,39.03,0,0.60305,1
1621,Trudi,Osinski,1946-09-09,2020-08-04,yahoo,414,passport,Russia,France,UK,ios,0,0,762,33.9,1,0.55185,0
5839,Milan,Ebert,1964-09-12,2020-03-15,yahoo,806,national_id,UK,UK,Germany,android,0,0,583,50.89,0,0.6948,1
3989,Gigi,Brekke,1955-09-10,2020-01-01,gmail,990,drivers_licence,Russia,UK,France,windows,1,0,312,83.7,0,0.8234,1
2631,Ernestina,Rempel,1960-10-18,2020-03-05,hotmail,157,national_id,Germany,Germany,UK,android,0,0,435,17.67,0,0.32205,0
1487,Samie,Stroman,1982-06-07,2020-06-07,yahoo,944,passport,Russia,Russia,France,ios,0,0,825,17.4,1,0.318,0
1480,Vern,Botsford,1990-03-30,2020-09-09,yahoo,155,drivers_licence,Russia,Russia,Russia,ios,0,0,791,43.19,1,0.63775,1
4756,Marlys,McGlynn,1949-03-24,2020-03-05,yahoo,826,drivers_licence,France,UK,Germany,android,0,0,582,13.08,0,0.23305,0
3920,Harris,Gerlach,1976-04-20,2020-05-12,yahoo,546,national_id,Germany,France,UK,ios,0,0,451,8.59,0,0.1343,0
2579,Evans,Green,1969-08-16,2020-06-10,hotmail,743,drivers_licence,Germany,Germany,Russia,ios,0,0,470,15.65,0,0.2836,0
3646,Margeret,Schaefer,1995-05-08,2020-04-14,yahoo,1051,drivers_licence,UK,France,France,windows,1,0,649,53.95,1,0.7118,1
657,Elex,Feest,1975-09-26,2020-08-20,yahoo,1108,drivers_licence,France,France,UK,android,0,0,410,4.96,0,0.05135,0
1159,Julian,Price,1954-11-18,2020-09-15,hotmail,760,national_id,France,France,Russia,android,1,0,653,47.91,0,0.67515,1
4426,Lionel,Fritsch,1990-12-23,2020-12-01,gmail,587,drivers_licence,Germany,France,Germany,android,0,1,362,42.93,0,0.6353,1
38,Violeta,Ebert,1948-08-31,2020-02-05,yahoo,619,passport,UK,Russia,UK,android,0,0,332,27.67,1,0.47705,0
1538,Chancy,Abshire,1994-04-29,2020-02-23,hotmail,62,passport,Russia,UK,UK,ios,0,0,471,88.34,1,0.8365,1
86,Leisha,Lehner,1980-08-06,2020-01-17,gmail,796,passport,Russia,Germany,Russia,ios,0,0,406,80.38,1,0.814,1
1407,Fabiola,King,1967-12-13,2020-07-20,yahoo,1167,passport,UK,France,Germany,android,0,0,634,5.6,0,0.06495,0
306,Edris,Yundt,1996-02-15,2020-02-26,yahoo,731,national_id,Germany,France,UK,android,0,0,609,6.68,0,0.0881,0
2204,Basil,Harber,1958-06-01,2020-03-30,gmail,584,national_id,UK,France,France,android,0,0,765,39.15,0,0.6045,1
4811,Iridian,Quigley,1972-02-22,2020-07-24,hotmail,286,national_id,UK,France,Russia,ios,0,0,406,17.38,0,0.3177,0
1693,Jazmine,Hilll,1966-12-25,2020-02-20,yahoo,703,passport,UK,France,UK,ios,1,0,336,193.73,1,0.95465,1
3461,Marylin,Sauer,1983-09-15,2020-06-04,yahoo,206,drivers_licence,UK,France,France,ios,0,0,631,39.38,0,0.6066,1
142,Abelardo,Veum,1998-01-08,2020-09-30,yahoo,233,passport,France,Germany,France,ios,0,0,833,93.82,1,0.8496,1
3553,Johnie,Nienow,1983-10-03,2021-01-01,hotmail,1095,national_id,Germany,Germany,Russia,ios,0,0,759,9.05,0,0.14565,0
3893,Val,Lakin,1991-09-25,2020-05-11,yahoo,1184,national_id,Germany,UK,Russia,ios,0,0,753,86.21,1,0.8307,1
2304,Livia,Von,1949-01-25,2020-03-30,gmail,710,national_id,Germany,Russia,Germany,android,0,0,351,20.51,0,0.36855,0
1170,Summer,Schowalter,1971-10-18,2020-03-15,gmail,335,national_id,UK,Russia,France,android,0,0,739,20.58,0,0.36995,0
5500,Molly,Sawayn,1987-04-28,2020-01-17,yahoo,748,passport,Germany,Russia,UK,android,1,0,609,52.93,0,0.70585,1
3269,Ona,O'Conner,1998-05-04,2020-02-18,yahoo,903,national_id,France,UK,Russia,ios,0,0,483,68.35,0,0.7736,1
149,Lannie,Goldner,1990-03-05,2020-06-03,gmail,182,national_id,France,UK,Germany,android,0,1,684,28.46,0,0.488,0
4249,Belen,Spencer,1946-07-08,2020-09-03,gmail,373,drivers_licence,Germany,UK,UK,ios,1,0,726,66.76,0,0.7677,1
3,Elex,Reichert,1976-05-01,2020-09-02,gmail,131,national_id,UK,France,UK,ios,0,0,499,21.11,1,0.37865,0
4237,Nikole,Mosciski,1989-03-08,2020-05-13,yahoo,1063,national_id,Russia,Germany,France,ios,0,0,438,13.57,0,0.24195,0
4629,Blaise,Kohler,1981-09-30,2020-11-17,hotmail,130,national_id,France,Germany,UK,windows,0,0,305,17.12,0,0.31275,0
243,Cary,Weissnat,1956-07-02,2020-12-21,hotmail,635,drivers_licence,France,UK,France,ios,0,0,705,10.4,1,0.177,0
852,Candi,Grimes,1967-02-20,2020-09-07,yahoo,100,drivers_licence,Germany,Germany,Russia,ios,0,0,430,241.6,1,0.9711,1
3472,Koen,Green,1966-12-26,2020-09-15,hotmail,983,national_id,France,Germany,Germany,android,0,0,518,40.98,0,0.61895,1
2867,Alleen,Spinka,1963-05-25,2020-04-27,gmail,195,national_id,Germany,France,UK,android,0,0,830,15.81,0,0.28715,0
5596,Eugenio,Kunde,1964-01-14,2021-01-22,gmail,1022,national_id,Russia,Germany,Russia,android,0,0,456,17.27,0,0.31545,0
4509,Yuridia,Maggio,1991-04-11,2020-06-14,gmail,464,drivers_licence,France,France,UK,android,0,1,602,87.66,0,0.83475,1
3221,Mariyah,Prosacco,1960-02-11,2020-07-09,hotmail,1087,national_id,UK,UK,Germany,ios,0,0,544,33.64,0,0.5495,0
1501,Delisa,Streich,1976-08-13,2020-06-13,gmail,1150,drivers_licence,UK,Russia,Germany,ios,0,0,437,15.37,1,0.27755,0
2431,Reggie,Lubowitz,1940-12-24,2021-01-16,hotmail,736,passport,France,Russia,Russia,ios,0,0,471,29.92,1,0.50605,0
2296,Leilani,Boyle,1966-04-20,2020-05-08,gmail,638,passport,France,UK,Germany,ios,0,0,819,61.03,1,0.74725,1
2638,Manley,Hintz,1983-09-30,2020-04-15,gmail,217,drivers_licence,Germany,France,UK,ios,1,0,683,76.06,1,0.7986,1
1422,Mariann,Connelly,1959-05-12,2020-04-16,yahoo,905,drivers_licence,France,Russia,France,ios,0,0,690,210.53,1,0.96085,1
2658,Nakita,Roob,1995-01-10,2020-07-03,yahoo,523,drivers_licence,France,France,France,ios,1,0,371,5.78,0,0.06975,0
1276,Dessa,Goodwin,1991-10-25,2020-02-06,gmail,443,passport,Germany,Germany,UK,windows,0,0,474,384.33,1,0.9895,1
1801,Maymie,Ortiz,1990-07-21,2020-08-27,hotmail,806,national_id,UK,Russia,Russia,ios,1,0,475,20.69,0,0.3715,0
3949,Gregg,Heidenreich,1962-06-05,2020-09-14,hotmail,714,drivers_licence,Germany,UK,Russia,ios,1,0,494,6.21,0,0.0783,0
1580,Mohamed,Rosenbaum,1999-02-05,2020-08-17,gmail,298,national_id,Germany,France,Germany,ios,0,0,758,127.04,1,0.9055,1
1755,Arsenio,O'Keefe,1981-08-24,2020-10-31,gmail,44,drivers_licence,UK,Russia,Russia,ios,0,0,351,9.4,0,0.1535,0
1187,Wilton,Schoen,1992-05-14,2020-05-25,yahoo,246,drivers_licence,Russia,UK,France,ios,1,1,725,54.95,0,0.7167,1
3805,Burnice,Kessler,1996-01-22,2020-05-14,yahoo,346,passport,France,Germany,UK,ios,1,0,766,70.26,1,0.779,1
315,Flem,Kling,1964-11-10,2020-10-24,hotmail,149,national_id,Russia,Germany,France,android,0,0,660,4.82,0,0.049,0
4981,Bryson,Gutmann,1998-01-03,2020-12-18,gmail,376,drivers_licence,Russia,UK,Germany,android,0,0,630,58.14,0,0.7337,1
3581,Yadiel,Yundt,1977-02-17,2020-05-04,gmail,779,national_id,Germany,Russia,UK,ios,0,0,505,6.63,0,0.0867,0
2193,Alabama,Volkman,1940-08-26,2020-08-12,gmail,899,national_id,Germany,UK,France,android,1,0,363,17.09,0,0.31225,0
4342,Felicia,Lemke,1954-07-09,2020-02-16,yahoo,990,drivers_licence,UK,UK,France,ios,1,0,745,82.61,0,0.8204,1
3397,Dozier,Borer,1977-05-16,2020-01-24,hotmail,628,drivers_licence,UK,UK,Germany,ios,0,1,329,37.76,1,0.59085,0
2595,Minerva,Kovacek,1974-08-05,2020-05-01,hotmail,844,national_id,UK,Russia,UK,android,0,0,635,6.88,0,0.0924,0
1881,Germaine,Little,1951-11-29,2020-08-17,gmail,750,drivers_licence,Germany,Germany,France,windows,1,1,523,93.41,1,0.8487,1
1526,Frieda,Price,1997-12-07,2020-07-25,hotmail,510,national_id,UK,Germany,Germany,android,1,0,523,33.67,0,0.54985,0
4687,Rayford,Hand,1998-06-04,2020-03-16,yahoo,61,drivers_licence,France,UK,France,android,0,0,673,50.37,0,0.69125,1
883,Fonda,Klocko,1949-09-12,2020-01-25,yahoo,190,national_id,Germany,Germany,France,android,0,0,533,5.99,0,0.07375,0
973,Cliff,Bashirian,1946-02-06,2020-03-31,gmail,95,passport,Russia,Russia,France,ios,0,0,319,24.85,1,0.43825,0
2263,Kameron,Kassulke,1959-01-23,2020-05-11,yahoo,691,drivers_licence,UK,Germany,UK,android,1,0,601,94.77,1,0.85125,1
3958,Alabama,Herzog,1968-09-19,2020-03-03,yahoo,639,drivers_licence,Russia,Russia,Russia,ios,0,0,795,237.36,1,0.9703,1
1236,Tracy,Wehner,1940-08-01,2020-07-28,hotmail,40,passport,Germany,UK,Russia,android,0,0,494,13.29,0,0.23675,0
2548,Lukas,Cummings,1990-09-26,2020-07-28,gmail,477,national_id,France,UK,Germany,ios,1,0,489,121.76,1,0.8991,1
3707,Hildegarde,Turcotte,1957-09-08,2020-09-23,gmail,908,national_id,Germany,UK,UK,android,0,0,435,7.09,0,0.0974,0
720,Ola,Mann,1969-01-15,2020-06-29,hotmail,467,drivers_licence,France,UK,UK,android,1,0,504,15.87,0,0.28835,0
2378,Madden,Bauch,1980-09-23,2020-06-27,gmail,898,passport,France,France,France,ios,0,0,752,46.92,1,0.66675,1
2136,Dirk,Dicki,1984-12-16,2020-05-29,yahoo,1169,national_id,France,Germany,UK,ios,0,0,328,139.49,1,0.9185,1
3445,Jeptha,Little,1940-02-08,2020-06-16,hotmail,799,passport,Russia,Russia,Germany,ios,0,0,797,44.82,1,0.6511,1
2999,Wilfred,Kris,1971-06-16,2020-04-02,yahoo,501,national_id,Germany,UK,Russia,ios,0,0,659,11.11,0,0.19085,0
3817,Lorean,Nader,1959-11-07,2020-07-12,yahoo,1057,national_id,France,Germany,UK,ios,0,0,823,66.91,0,0.768,1
1274,Lavon,Wolff,1986-08-12,2020-11-18,yahoo,133,national_id,UK,France,UK,android,0,0,310,113.3,0,0.886,1
822,Kit,Mohr,1980-03-16,2020-12-13,gmail,874,passport,Russia,France,France,ios,0,0,497,45.66,1,0.65705,1
947,Chase,Wintheiser,1946-10-16,2020-10-23,yahoo,598,passport,UK,France,Russia,ios,0,0,339,47.02,1,0.6684,1
1828,Dotty,Reinger,1997-07-29,2020-07-09,gmail,905,passport,Russia,France,France,ios,1,0,671,38.43,1,0.5977,0
5775,Marcellus,Schmitt,1956-02-13,2020-06-18,gmail,763,national_id,Germany,UK,UK,android,0,0,453,13.18,0,0.23465,0
507,Dannielle,Windler,1953-12-06,2020-07-19,hotmail,97,national_id,UK,Russia,France,ios,1,0,729,7.99,0,0.11845,0
3320,Brandee,Roob,1977-10-12,2020-09-28,gmail,859,drivers_licence,France,France,Russia,ios,0,0,613,57.71,0,0.7315,1
5043,Ova,Lang,1970-08-30,2020-01-03,yahoo,159,drivers_licence,Germany,Germany,Russia,android,0,0,374,37.22,0,0.58675,0
5121,Sabrina,Wunsch,1964-07-11,2020-02-02,gmail,532,passport,France,France,Germany,ios,0,0,712,2.43,0,0.0113,0
4291,Burrel,Walker,1956-11-06,2020-08-28,gmail,1063,national_id,UK,France,Russia,ios,0,1,558,17.34,0,0.3167,0
155,Olivine,Lockman,1995-04-26,2020-03-04,gmail,154,passport,France,UK,Russia,ios,0,0,798,258.73,1,0.9744,1
2655,Evans,Gleichner,1982-11-14,2020-12-23,yahoo,248,passport,Russia,Germany,UK,ios,0,0,783,85.61,1,0.8292,1
2793,Jasper,Boyle,1965-06-12,2020-12-28,hotmail,589,drivers_licence,UK,UK,France,android,0,0,418,15.41,0,0.27875,0
2416,Francisco,Jacobi,1976-04-07,2020-06-19,gmail,137,passport,UK,UK,Russia,windows,0,0,331,71.78,1,0.7842,1
2286,Louetta,Nitzsche,1975-02-25,2020-06-18,gmail,426,drivers_licence,France,France,Germany,ios,0,0,626,22.41,0,0.4012,0
135,Natasha,Keebler,1962-01-10,2020-06-08,hotmail,766,national_id,Russia,France,Germany,ios,1,0,668,23.33,0,0.4153,0
2836,Matt,Daniel,1972-06-11,2020-10-25,hotmail,480,passport,Germany,Russia,Germany,ios,0,0,628,98.55,1,0.8583,1
740,Regenia,Green,1956-08-11,2020-05-05,hotmail,513,passport,France,Russia,Russia,ios,0,0,732,31.36,1,0.52265,0
2326,Otis,Olson,1955-05-26,2020-03-12,gmail,1062,drivers_licence,Russia,UK,Germany,android,1,0,826,5.63,0,0.06585,0
408,Oline,Donnelly,1998-04-10,2020-03-02,hotmail,253,national_id,UK,UK,Germany,android,0,0,332,200.23,0,0.9569,1
18,Hannah,Skiles,1967-12-07,2020-03-01,hotmail,865,passport,Germany,UK,Russia,ios,1,0,707,29.08,1,0.49625,0
4267,Matilde,Bartoletti,1971-11-10,2020-08-25,hotmail,661,national_id,Germany,Germany,UK,windows,0,0,500,17.92,0,0.32635,0
5182,Lee,Kilback,1995-02-07,2020-11-01,yahoo,559,national_id,UK,France,France,android,0,0,504,7.95,0,0.11795,0
3303,Renard,Cummerata,1975-06-08,2020-08-18,yahoo,578,national_id,Germany,Germany,Germany,ios,1,0,356,6.84,0,0.09165,0
5417,Otha,O'Keefe,1955-09-26,2020-09-17,gmail,829,national_id,France,Russia,UK,windows,1,0,720,169.69,0,0.9407,1
3828,Jorden,Waters,1985-08-24,2020-06-03,gmail,604,national_id,Germany,France,UK,android,0,0,405,4.52,0,0.04415,0
881,Randel,Hickle,1991-02-19,2020-01-08,gmail,597,national_id,Germany,Russia,Germany,android,0,0,779,57.22,0,0.72895,1
625,Kalen,Predovic,1985-12-31,2020-12-01,yahoo,1192,passport,Russia,France,UK,ios,0,0,650,14.69,1,0.2644,0
3717,Hyrum,Jacobs,1971-02-27,2020-10-15,gmail,738,passport,Germany,Russia,Germany,ios,0,0,713,37.46,1,0.58875,0
2982,Sigmund,Ritchie,1954-08-18,2020-08-06,gmail,488,national_id,Russia,UK,Germany,android,0,0,350,9.03,0,0.14505,0
1689,Hope,Gislason,1967-09-24,2020-08-29,yahoo,954,national_id,France,Germany,Russia,android,0,0,403,2.31,0,0.0098,0
4917,Deforest,Farrell,1951-01-29,2020-12-23,gmail,484,drivers_licence,Russia,Germany,Germany,ios,0,0,369,10.1,0,0.16895,0
614,Sterling,Dickinson,1946-09-05,2020-12-27,gmail,616,national_id,Germany,UK,France,android,0,0,553,8.23,0,0.12555,0
4149,Jase,Russel,1990-03-04,2021-01-06,yahoo,834,passport,Germany,UK,Germany,android,0,0,540,84.7,0,0.8265,1
4220,Inga,Littel,1945-08-30,2020-01-18,gmail,81,national_id,Russia,Germany,UK,android,0,0,403,15.56,0,0.2822,0
4408,Star,Rowe,1974-01-16,2020-09-25,gmail,815,national_id,Russia,UK,France,android,0,0,394,104.52,0,0.8727,1
405,Loyce,Corwin,1993-02-25,2021-01-26,yahoo,497,passport,UK,Germany,France,android,0,0,769,10.0,1,0.16665,0
5488,Gwenda,Wunsch,1970-03-07,2020-11-03,gmail,101,drivers_licence,UK,Germany,Germany,android,1,0,405,16.97,0,0.31035,0
1296,Moody,Waelchi,1976-03-08,2020-08-24,hotmail,479,national_id,Russia,France,France,android,0,0,796,29.24,0,0.49795,0
557,Jedidiah,Spencer,1989-04-29,2020-01-16,hotmail,237,drivers_licence,France,Germany,France,ios,1,0,315,45.15,1,0.6542,1
3428,Liller,Nienow,1964-03-09,2020-04-11,gmail,550,national_id,Russia,France,Russia,ios,1,0,805,41.4,1,0.62265,1
3160,Marylee,Heaney,1990-09-07,2020-09-21,hotmail,1073,national_id,UK,Germany,Germany,android,1,0,592,7.62,0,0.10885,0
972,Bianca,Ledner,1989-08-12,2020-06-01,hotmail,466,passport,Russia,Germany,Germany,ios,0,0,530,23.87,1,0.42335,0
3959,Alver,Borer,1945-12-11,2020-12-01,hotmail,894,national_id,Russia,Germany,Germany,android,0,0,351,16.88,0,0.30905,0
3653,Brandon,Pfeffer,1980-11-23,2020-03-19,gmail,103,national_id,Russia,UK,France,android,0,1,755,19.25,0,0.34895,0
2900,Miranda,Ratke,1948-06-13,2021-01-17,gmail,436,national_id,UK,Russia,Germany,android,1,0,494,62.31,0,0.7522,1
2414,Pairlee,Bruen,1960-03-16,2020-02-01,gmail,1099,passport,Germany,UK,Germany,android,1,0,523,22.2,1,0.39835,0
3931,Laurence,Kohler,1962-02-16,2020-08-03,yahoo,1092,passport,France,Russia,Germany,ios,0,0,603,24.36,1,0.43035,0
2562,Kyler,Auer,1996-12-19,2021-01-27,hotmail,76,national_id,France,France,France,windows,0,0,649,13.89,0,0.24875,0
2520,Tod,Lemke,1999-12-09,2020-11-10,hotmail,638,drivers_licence,Russia,UK,France,ios,0,0,537,152.89,1,0.9294,1
3153,Javion,Abernathy,1990-10-22,2020-05-23,yahoo,570,national_id,UK,France,Russia,ios,0,0,715,10.94,0,0.1878,0
4873,Maud,Miller,1970-06-10,2020-11-11,hotmail,408,drivers_licence,UK,UK,UK,android,0,0,417,42.25,0,0.62945,1
360,Virge,Grant,1946-05-20,2020-03-28,gmail,810,drivers_licence,Russia,France,UK,ios,0,0,547,151.63,1,0.928,1
5961,Elle,Gottlieb,1946-03-13,2020-08-17,gmail,843,drivers_licence,Russia,Russia,Germany,ios,0,0,478,7.08,0,0.09695,0
1160,Emile,Torp,1984-03-08,2020-10-07,yahoo,363,drivers_licence,Russia,Russia,UK,ios,1,0,710,99.92,1,0.8618,1
218,Walter,Little,1954-12-30,2020-10-11,gmail,216,drivers_licence,UK,France,UK,android,1,1,743,24.53,0,0.4339,0
1185,Nestor,Schowalter,1984-11-26,2020-09-10,yahoo,620,national_id,France,France,UK,ios,0,0,604,3.45,0,0.02505,0
2711,Jordin,McDermott,1950-10-07,2020-05-16,yahoo,593,drivers_licence,UK,Russia,UK,android,0,0,347,25.73,0,0.4505,0
1641,Shyanne,Kuhn,1961-11-23,2020-05-31,yahoo,814,national_id,Germany,Russia,Germany,ios,1,1,718,50.92,1,0.6949,1
4399,Linwood,Morar,1993-06-15,2020-09-23,hotmail,544,national_id,Germany,France,France,android,0,0,461,8.24,0,0.12595,0
3770,Webb,Bauch,1954-04-11,2020-10-15,hotmail,790,national_id,Germany,Germany,Germany,android,1,0,785,61.95,0,0.751,1
2056,Levon,Koch,1983-04-28,2020-07-17,hotmail,193,passport,UK,UK,UK,ios,0,0,643,324.54,1,0.9844,1
476,Cassie,McGlynn,1966-08-01,2020-12-09,hotmail,387,passport,Russia,Germany,Germany,ios,0,1,501,96.75,1,0.85495,1
2671,Verlon,Stokes,1943-03-16,2020-03-10,hotmail,562,passport,Germany,Germany,Russia,ios,1,0,328,42.59,1,0.63285,1
2903,Wheeler,Hoppe,1951-12-02,2020-07-09,hotmail,633,national_id,Germany,France,UK,android,0,0,682,58.14,0,0.7337,1
34,Levin,Casper,1994-01-23,2020-02-16,hotmail,461,passport,Russia,France,France,windows,0,0,703,73.26,1,0.789,1
5268,Domenick,Conroy,1948-02-19,2020-09-08,gmail,122,drivers_licence,France,Germany,UK,android,1,0,777,2.35,0,0.0105,0
4019,Lionel,Thompson,1947-04-12,2020-10-24,hotmail,63,drivers_licence,France,France,UK,ios,0,0,414,5.19,0,0.05565,0
4164,Alek,VonRueden,1975-10-20,2020-05-22,hotmail,428,national_id,UK,Germany,UK,ios,1,0,726,11.13,0,0.1912,0
2533,Starla,Wolff,1956-03-28,2020-12-24,gmail,617,drivers_licence,UK,Germany,UK,ios,0,0,632,31.15,1,0.51995,0
2148,Carsen,Yost,1997-12-11,2020-07-11,yahoo,1181,national_id,Germany,France,Russia,android,1,0,706,7.24,0,0.10055,0
518,Cammie,Moore,1995-10-07,2020-12-26,hotmail,119,passport,Russia,Russia,UK,ios,1,0,527,24.18,1,0.4282,0
5461,Ole,Rempel,1954-01-02,2020-09-09,hotmail,601,national_id,Germany,UK,Germany,ios,0,0,720,70.22,0,0.7786,1
1316,Mandi,Funk,1983-11-26,2020-09-21,gmail,1139,national_id,Russia,Germany,France,android,0,1,782,144.92,0,0.9228,1
5849,Anjanette,Swift,1953-04-12,2020-09-23,hotmail,650,national_id,Germany,Germany,Germany,android,0,0,437,19.55,0,0.3546,0
3392,Adina,Schimmel,1958-09-14,2020-02-06,gmail,847,passport,UK,UK,Germany,ios,1,0,498,102.42,1,0.8678,1
1485,Marcello,Rutherford,1981-03-20,2020-03-20,hotmail,33,passport,Russia,UK,France,ios,0,1,823,221.62,1,0.9644,1
3762,Edmond,Heaney,1963-10-27,2020-01-23,yahoo,733,national_id,Russia,UK,France,android,1,0,498,11.74,0,0.20595,0
61,Raymon,Jacobson,1977-01-18,2020-10-30,yahoo,175,drivers_licence,Germany,France,Germany,ios,0,0,611,92.67,1,0.84725,1
2055,Primus,Miller,1982-01-03,2020-03-13,hotmail,964,drivers_licence,Germany,Russia,France,android,1,0,371,19.78,0,0.35815,0
4287,Dove,Heidenreich,1987-10-13,2020-11-30,yahoo,567,national_id,Russia,France,Russia,android,1,0,485,78.74,0,0.8084,1
1618,Dorothy,Marks,1944-03-12,2020-01-08,yahoo,401,drivers_licence,Germany,UK,Germany,android,0,0,357,30.75,0,0.5155,0
2599,Dollie,Monahan,1983-02-24,2020-06-06,gmail,865,passport,UK,France,France,ios,1,1,567,95.56,1,0.8528,1
595,Lesta,Ziemann,1988-11-04,2020-12-31,hotmail,856,passport,Germany,France,Russia,ios,0,1,342,52.96,1,0.7063,1
2179,Pleasant,Ebert,1975-08-02,2020-09-03,hotmail,1104,national_id,Russia,UK,UK,android,0,0,683,3.94,0,0.03345,0
1596,Andy,Predovic,1952-06-03,2020-01-31,hotmail,472,passport,UK,Russia,UK,ios,0,0,769,67.59,1,0.771,1
1457,Lucretia,Farrell,1996-08-12,2020-04-26,gmail,899,national_id,France,Germany,Russia,ios,0,0,366,140.27,0,0.9194,1
5854,Amber,Treutel,1942-02-17,2020-02-03,hotmail,838,national_id,UK,Russia,Russia,android,0,0,405,10.25,0,0.17325,0
1122,Sinda,Breitenberg,1983-10-04,2020-09-08,hotmail,733,drivers_licence,Germany,France,France,android,0,0,406,40.24,0,0.6128,1
2962,Marian,Dooley,1942-11-29,2020-06-17,yahoo,1129,national_id,Russia,Russia,UK,android,0,0,359,27.65,0,0.47635,0
573,Christin,Bins,1990-10-07,2020-08-01,gmail,1057,passport,Russia,Germany,France,ios,1,0,813,75.26,1,0.79585,1
1390,Zeno,Gleason,1985-11-01,2020-12-28,gmail,1039,drivers_licence,Germany,France,Germany,ios,1,0,709,8.65,0,0.1358,0
1201,Essa,Mosciski,1945-03-11,2020-03-14,gmail,664,passport,France,Germany,France,ios,0,0,453,134.16,1,0.913,1
2257,Marita,Sipes,1943-02-12,2020-01-25,gmail,819,passport,Russia,France,Russia,ios,1,0,784,17.26,1,0.31505,0
